info_state,Allocation British Columbia,Bid ([0]),Bid ([1]),Bid ([2]),Bid ([3]),Price British Columbia,Utility 0,Utility 1,bids,player,prob,round,terminal,total_demand,type
"p0t0 a2 agg[array([0]), array([5])] sub[array([0]), array([2])] proc[array([0]), array([2])] sor_exposure36.4",,0.0006680046720026487,0.23380376919327303,0.7655282261347243,,18.2,,,"[array([0]), array([2])]",0,0.00112316387277242,2,False,[5],0
"p1t0 a3 agg[array([0]), array([5])] sub[array([0]), array([3])] proc[array([0]), array([3])] sor_exposure54.599999999999994",,0.25,0.25,0.25,0.25,18.2,,,"[array([0]), array([3])]",1,0.0012719339384821842,2,False,[5],0
"p0t0 a1 agg[array([0]), array([5]), array([4])] sub[array([0]), array([2]), array([1])] proc[array([0]), array([2]), array([1])] sor_exposure25.479999999999997",,0.5,0.5,,,25.479999999999997,,,"[array([0]), array([2]), array([1])]",0,6.56499867189764e-05,3,False,[4],0
"p1t0 a3 agg[array([0]), array([5]), array([4])] sub[array([0]), array([3]), array([3])] proc[array([0]), array([3]), array([3])] sor_exposure76.44",,0.25,0.25,0.25,0.25,25.479999999999997,,,"[array([0]), array([3]), array([3])]",1,9.026476803352446e-05,3,False,[4],0
"p0t0 a1 agg[array([0]), array([5]), array([4]), array([4])] sub[array([0]), array([2]), array([1]), array([1])] proc[array([0]), array([2]), array([1]), array([1])] sor_exposure35.67199999999999",,0.5,0.5,,,35.67199999999999,,,"[array([0]), array([2]), array([1]), array([1])]",0,8.20624833987205e-06,4,False,[4],0
"p1t0 a3 agg[array([0]), array([5]), array([4]), array([4])] sub[array([0]), array([3]), array([3]), array([3])] proc[array([0]), array([3]), array([3]), array([3])] sor_exposure107.01599999999996",,0.25,0.25,0.25,0.25,35.67199999999999,,,"[array([0]), array([3]), array([3]), array([3])]",1,1.1283096004190558e-05,4,False,[4],0
"p0t0 a1 agg[array([0]), array([5]), array([4]), array([4]), array([4])] sub[array([0]), array([2]), array([1]), array([1]), array([1])] proc[array([0]), array([2]), array([1]), array([1]), array([1])] sor_exposure49.94079999999998",,1.0,,,,49.94079999999998,,,"[array([0]), array([2]), array([1]), array([1]), array([1])]",0,1.0257810424840063e-06,5,False,[4],0
"p1t0 a3 agg[array([0]), array([5]), array([4]), array([4]), array([4])] sub[array([0]), array([3]), array([3]), array([3]), array([3])] proc[array([0]), array([3]), array([3]), array([3]), array([3])] sor_exposure149.82239999999996",,1.0,,,,49.94079999999998,,,"[array([0]), array([3]), array([3]), array([3]), array([3])]",1,1.4103870005238197e-06,5,False,[4],0
"p0t0 a2 agg[array([0]), array([5]), array([4])] sub[array([0]), array([2]), array([2])] proc[array([0]), array([2]), array([2])] sor_exposure50.959999999999994",,0.3333333333333333,0.3333333333333333,0.3333333333333333,,25.479999999999997,,,"[array([0]), array([2]), array([2])]",0,0.0002149534117955195,3,False,[4],0
"p1t0 a2 agg[array([0]), array([5]), array([4])] sub[array([0]), array([3]), array([2])] proc[array([0]), array([3]), array([2])] sor_exposure50.959999999999994",,0.3333333333333333,0.3333333333333333,0.3333333333333333,,25.479999999999997,,,"[array([0]), array([3]), array([2])]",1,0.00017429889934009456,3,False,[4],0
"p0t0 a2 agg[array([0]), array([5]), array([4]), array([4])] sub[array([0]), array([2]), array([2]), array([2])] proc[array([0]), array([2]), array([2]), array([2])] sor_exposure71.34399999999998",,0.33333333333333337,0.33333333333333337,0.33333333333333337,,35.67199999999999,,,"[array([0]), array([2]), array([2]), array([2])]",0,2.388371242172438e-05,4,False,[4],0
"p1t0 a2 agg[array([0]), array([5]), array([4]), array([4])] sub[array([0]), array([3]), array([2]), array([2])] proc[array([0]), array([3]), array([2]), array([2])] sor_exposure71.34399999999998",,0.3333333333333333,0.3333333333333333,0.3333333333333333,,35.67199999999999,,,"[array([0]), array([3]), array([2]), array([2])]",1,1.936654437112162e-05,4,False,[4],0
"p0t0 a2 agg[array([0]), array([5]), array([4]), array([4]), array([4])] sub[array([0]), array([2]), array([2]), array([2]), array([2])] proc[array([0]), array([2]), array([2]), array([2]), array([2])] sor_exposure99.88159999999996",,1.0,,,,49.94079999999998,,,"[array([0]), array([2]), array([2]), array([2]), array([2])]",0,2.6537458246360424e-06,5,False,[4],0
"p1t0 a2 agg[array([0]), array([5]), array([4]), array([4]), array([4])] sub[array([0]), array([3]), array([2]), array([2]), array([2])] proc[array([0]), array([3]), array([2]), array([2]), array([2])] sor_exposure99.88159999999996",,1.0,,,,49.94079999999998,,,"[array([0]), array([3]), array([2]), array([2]), array([2])]",1,2.151838263457958e-06,5,False,[4],0
"p0t0 a2 agg[array([0]), array([5]), array([5])] sub[array([0]), array([2]), array([2])] proc[array([0]), array([2]), array([2])] sor_exposure50.959999999999994",,0.3333333333333333,0.3333333333333333,0.3333333333333333,,25.479999999999997,,,"[array([0]), array([2]), array([2])]",0,0.0002149534117955195,3,False,[5],0
"p1t0 a3 agg[array([0]), array([5]), array([5])] sub[array([0]), array([3]), array([3])] proc[array([0]), array([3]), array([3])] sor_exposure76.44",,0.25,0.25,0.25,0.25,25.479999999999997,,,"[array([0]), array([3]), array([3])]",1,0.00017429889934009456,3,False,[5],0
