run_name,game_name,seed,config,alg,base_game_name,information_policy,activity_policy,undersell_policy,tiebreaking_policy,grace_rounds,clock_speed,value_structure,rule,rho,n_types,deviations,no_error,t,walltime,nash_conv,nash_conv_runtime,rewards,nash_conv_frac,heuristic_conv,heuristic_conv_frac,heuristic_conv_runtime,rewards_0,nc_player_improvements_0,nc_player_improvements_frac_0,hc_player_improvements_0,hc_player_improvements_frac_0,rewards_1,nc_player_improvements_1,nc_player_improvements_frac_1,hc_player_improvements_1,hc_player_improvements_frac_1,total_entropy,avg_entropy,avg_mode_probabilities,p0_expected_exposure,p0_exposure_frac,p0_utility,p0_payment,p0_total_entropies,p0_avg_entropies,p0_avg_mode_probabilities,p1_expected_exposure,p1_exposure_frac,p1_utility,p1_payment,p1_total_entropies,p1_avg_entropies,p1_avg_mode_probabilities,exposure_frac,total_welfare,total_revenue,auction_lengths,num_lotteries,p_lottery,unsold_activity,unsold_licenses,common_allocations,unsold,straightforward_nash_conv,straightforward_nash_conv_runtime,straightforward_rewards,straightforward_nash_conv_frac,straightforward_heuristic_conv,straightforward_heuristic_conv_frac,straightforward_heuristic_conv_runtime,straightforward_rewards_0,straightforward_nc_player_improvements_0,straightforward_nc_player_improvements_frac_0,straightforward_hc_player_improvements_0,straightforward_hc_player_improvements_frac_0,straightforward_rewards_1,straightforward_nc_player_improvements_1,straightforward_nc_player_improvements_frac_1,straightforward_hc_player_improvements_1,straightforward_hc_player_improvements_frac_1,straightforward_total_entropy,straightforward_avg_entropy,straightforward_avg_mode_probabilities,straightforward_p0_expected_exposure,straightforward_p0_exposure_frac,straightforward_p0_utility,straightforward_p0_payment,straightforward_p0_total_entropies,straightforward_p0_avg_entropies,straightforward_p0_avg_mode_probabilities,straightforward_p1_expected_exposure,straightforward_p1_exposure_frac,straightforward_p1_utility,straightforward_p1_payment,straightforward_p1_total_entropies,straightforward_p1_avg_entropies,straightforward_p1_avg_mode_probabilities,straightforward_exposure_frac,straightforward_total_welfare,straightforward_total_revenue,straightforward_auction_lengths,straightforward_num_lotteries,straightforward_p_lottery,straightforward_unsold_activity,straightforward_unsold_licenses,straightforward_common_allocations,straightforward_unsold
feb10_2p_7type_feb10_2p_7type_1_base_dev1000_rho1_t7_tie_break-feb10_ppo_bestppo_4-107,feb10_2p_7type/feb10_2p_7type_1_base_dev1000_rho1_t7_tie_break.json,107,feb10_ppo_bestppo_4,PPO,feb10_2p_7type_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,7,1000,True,775168,3604.2524745464325,0.0,17.061989068984985,"[16.199802057363915, 12.470753976349672]",0.0,0.0,0.0,8.016873836517334,16.199802057363915,0.0,0.0,0.0,0.0,12.470753976349672,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.199802057363915,23.152500000000007,0.0,0.0,1.0,0.0,0.0,12.470753976349672,19.717499999999994,0.0,0.0,1.0,0.0,71.5405560337136,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((0, 3), 9992)]",[0. 0.],3.1201281137845083,19.490504026412964,"[13.386411499624941, 10.820695630645048]",0.1288930600832892,2.5843299546823566,0.10675914064307,7.306897401809692,13.386411499624941,1.8279861362290877,0.13655535214051234,1.6478910949967585,0.1231017808650906,10.820695630645048,1.2921419775554206,0.1194139472785811,0.9364388596855981,0.08654146569223616,0.0,0.0,1.0,-5.055642632537332,0.053510702140428086,13.386411499624941,22.421813772427928,0.0,0.0,1.0,-5.879920338119817,0.08161632326465293,10.820695630645048,20.157388558619534,0.0,0.0,1.0,0.08161632326465293,66.78630946131746,42.57920233104746,3.9140828165633126,0.22424484896979396,0.22424484896979396,1.8063612722544533,0.15053010602120453,"[((0, 3), 7321), ((0, 2), 1505), ((1, 1), 1172)]",[1.50530106e-01 2.22044605e-16]
feb10_2p_7type_feb10_2p_7type_1_base_dev1000_rho1_t7_tie_break-feb10_ppo_bestppo_4-108,feb10_2p_7type/feb10_2p_7type_1_base_dev1000_rho1_t7_tie_break.json,108,feb10_ppo_bestppo_4,PPO,feb10_2p_7type_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,7,1000,True,780288,3603.8616771698,0.0,27.02402400970459,"[16.199802057363915, 12.470753976349672]",0.0,0.0,0.0,11.924148797988892,16.199802057363915,0.0,0.0,0.0,0.0,12.470753976349672,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.199802057363915,23.152500000000007,0.0,0.0,1.0,0.0,0.0,12.470753976349672,19.717499999999994,0.0,0.0,1.0,0.0,71.5405560337136,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((0, 3), 9992)]",[0. 0.],3.1201281137845083,19.849926471710205,"[13.386411499624941, 10.820695630645048]",0.1288930600832892,2.5843299546823566,0.10675914064307,7.795077800750732,13.386411499624941,1.8279861362290877,0.13655535214051234,1.6478910949967585,0.1231017808650906,10.820695630645048,1.2921419775554206,0.1194139472785811,0.9364388596855981,0.08654146569223616,0.0,0.0,1.0,-5.055642632537332,0.053510702140428086,13.386411499624941,22.421813772427928,0.0,0.0,1.0,-5.879920338119817,0.08161632326465293,10.820695630645048,20.157388558619534,0.0,0.0,1.0,0.08161632326465293,66.78630946131746,42.57920233104746,3.9140828165633126,0.22424484896979396,0.22424484896979396,1.8063612722544533,0.15053010602120453,"[((0, 3), 7321), ((0, 2), 1505), ((1, 1), 1172)]",[1.50530106e-01 2.22044605e-16]
feb10_2p_7type_feb10_2p_7type_2_base_dev1000_rho1_t7-feb10_ppo_bestppo_4-100,feb10_2p_7type/feb10_2p_7type_2_base_dev1000_rho1_t7.json,100,feb10_ppo_bestppo_4,PPO,feb10_2p_7type_2,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,7,1000,True,779264,3601.9343111515045,0.010163147084961466,14.62548565864563,"[12.947350872943153, 9.259871784547432]",0.0004576505239629052,0.010163147084961466,0.0004576505239629052,8.463538408279419,12.947350872943153,0.00507358625850074,0.0003918628844069804,0.00507358625850074,0.0003918628844069804,9.259871784547432,0.005089560826460726,0.000549636209321388,0.005089560826460726,0.000549636209321388,0.0,0.0,1.0,0.0,0.0,12.947350872943153,21.92492507756205,0.0,0.0,1.0,0.0,0.0,9.259871784547432,21.256030236689355,0.0,0.0,1.0,0.0,65.388177971742,43.180955314251406,3.201461168935148,0.1994595676541233,0.1994595676541233,0.0,0.0,"[((0, 3), 6195), ((1, 1), 3797)]",[0. 0.],0.34051390164543704,17.301425218582153,"[12.485609745053761, 8.414087465528803]",0.016292767221192935,0.0884969942020497,0.004234367288213115,7.294943571090698,12.485609745053761,0.19607583599767153,0.015704145812770416,0.07160134146437613,0.0057347092313806605,8.414087465528803,0.1444380656477655,0.01716621870636663,0.016895652737673572,0.0020080196226735713,0.0,0.0,1.0,0.0,0.0,12.485609745053761,22.53654314531602,0.0,0.0,1.0,-1.5052445480386594,0.0622186655996799,8.414087465528803,21.794459523113577,0.0,0.0,1.0,0.0622186655996799,65.23069987901215,44.33100266842959,3.8947684305291586,0.26187856356907074,0.26187856356907074,-1.5543122344752192e-15,-2.220446049250313e-16,"[((0, 3), 6242), ((1, 1), 3755)]",[ 0.00000000e+00 -2.22044605e-16]
feb10_2p_7type_feb10_2p_7type_2_base_dev1000_rho1_t7-feb10_ppo_bestppo_4-101,feb10_2p_7type/feb10_2p_7type_2_base_dev1000_rho1_t7.json,101,feb10_ppo_bestppo_4,PPO,feb10_2p_7type_2,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,7,1000,True,802816,3604.836245536804,0.0,27.814739227294922,"[12.680891906476637, 9.267282656563564]",0.0,0.0,0.0,14.479901790618896,12.680891906476637,0.0,0.0,0.0,0.0,9.267282656563564,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.680891906476637,21.520578813050445,0.0,0.0,1.0,0.0,0.0,9.267282656563564,21.831996647317858,0.0,0.0,1.0,0.0,65.3007500234085,43.35257546036829,3.3126501200960767,0.16092874299439552,0.16092874299439552,6.661338147750939e-16,5.551115123125783e-17,"[((1, 1), 5098), ((0, 3), 4894)]",[5.55111512e-17 0.00000000e+00],0.34051390164543704,16.864086151123047,"[12.485609745053761, 8.414087465528803]",0.016292767221192935,0.0884969942020497,0.004234367288213115,7.495089530944824,12.485609745053761,0.19607583599767153,0.015704145812770416,0.07160134146437613,0.0057347092313806605,8.414087465528803,0.1444380656477655,0.01716621870636663,0.016895652737673572,0.0020080196226735713,0.0,0.0,1.0,0.0,0.0,12.485609745053761,22.53654314531602,0.0,0.0,1.0,-1.5052445480386594,0.0622186655996799,8.414087465528803,21.794459523113577,0.0,0.0,1.0,0.0622186655996799,65.23069987901215,44.33100266842959,3.8947684305291586,0.26187856356907074,0.26187856356907074,-1.5543122344752192e-15,-2.220446049250313e-16,"[((0, 3), 6242), ((1, 1), 3755)]",[ 0.00000000e+00 -2.22044605e-16]
feb10_2p_7type_feb10_2p_7type_2_base_dev1000_rho1_t7-feb10_ppo_bestppo_4-102,feb10_2p_7type/feb10_2p_7type_2_base_dev1000_rho1_t7.json,102,feb10_ppo_bestppo_4,PPO,feb10_2p_7type_2,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,7,1000,True,778240,3600.4041254520416,0.05644712661028706,13.348575115203857,"[13.3911046939909, 8.698577825271094]",0.0025553616065357976,0.05644712661028706,0.0025553616065357976,6.426495313644409,13.3911046939909,0.0,0.0,0.0,0.0,8.698577825271094,0.05644712661028706,0.006489236257253106,0.05644712661028706,0.006489236257253106,0.0,0.0,1.0,0.0,0.0,13.3911046939909,22.651963570856694,0.0,0.0,1.0,0.0,0.0,8.698577825271094,20.21803642914331,0.0,0.0,1.0,0.0,64.959682519262,42.870000000000005,3.0,0.2869295436349079,0.2869295436349079,1.5543122344752192e-15,2.220446049250313e-16,"[((0, 3), 8536), ((1, 1), 1456)]",[0.00000000e+00 2.22044605e-16],0.34051390164543704,17.43802499771118,"[12.485609745053761, 8.414087465528803]",0.016292767221192935,0.0884969942020497,0.004234367288213115,7.436437129974365,12.485609745053761,0.19607583599767153,0.015704145812770416,0.07160134146437613,0.0057347092313806605,8.414087465528803,0.1444380656477655,0.01716621870636663,0.016895652737673572,0.0020080196226735713,0.0,0.0,1.0,0.0,0.0,12.485609745053761,22.53654314531602,0.0,0.0,1.0,-1.5052445480386594,0.0622186655996799,8.414087465528803,21.794459523113577,0.0,0.0,1.0,0.0622186655996799,65.23069987901215,44.33100266842959,3.8947684305291586,0.26187856356907074,0.26187856356907074,-1.5543122344752192e-15,-2.220446049250313e-16,"[((0, 3), 6242), ((1, 1), 3755)]",[ 0.00000000e+00 -2.22044605e-16]
feb10_2p_7type_feb10_2p_7type_2_base_dev1000_rho1_t7-feb10_ppo_bestppo_4-103,feb10_2p_7type/feb10_2p_7type_2_base_dev1000_rho1_t7.json,103,feb10_ppo_bestppo_4,PPO,feb10_2p_7type_2,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,7,1000,True,766976,3602.9152619838715,0.07035064352637299,10.81285834312439,"[13.3911046939909, 8.698577825271094]",0.0031847738628668788,0.07035064352637299,0.0031847738628668788,6.572120904922485,13.3911046939909,0.0,0.0,0.0,0.0,8.698577825271094,0.07035064352637299,0.008087602932285139,0.07035064352637299,0.008087602932285139,0.0,0.0,1.0,0.0,0.0,13.3911046939909,22.651963570856694,0.0,0.0,1.0,0.0,0.0,8.698577825271094,20.21803642914331,0.0,0.0,1.0,0.0,64.959682519262,42.870000000000005,3.0,0.2869295436349079,0.2869295436349079,1.5543122344752192e-15,2.220446049250313e-16,"[((0, 3), 8536), ((1, 1), 1456)]",[0.00000000e+00 2.22044605e-16],0.34051390164543704,17.699257373809814,"[12.485609745053761, 8.414087465528803]",0.016292767221192935,0.0884969942020497,0.004234367288213115,7.247551441192627,12.485609745053761,0.19607583599767153,0.015704145812770416,0.07160134146437613,0.0057347092313806605,8.414087465528803,0.1444380656477655,0.01716621870636663,0.016895652737673572,0.0020080196226735713,0.0,0.0,1.0,0.0,0.0,12.485609745053761,22.53654314531602,0.0,0.0,1.0,-1.5052445480386594,0.0622186655996799,8.414087465528803,21.794459523113577,0.0,0.0,1.0,0.0622186655996799,65.23069987901215,44.33100266842959,3.8947684305291586,0.26187856356907074,0.26187856356907074,-1.5543122344752192e-15,-2.220446049250313e-16,"[((0, 3), 6242), ((1, 1), 3755)]",[ 0.00000000e+00 -2.22044605e-16]
feb10_2p_7type_feb10_2p_7type_2_base_dev1000_rho1_t7-feb10_ppo_bestppo_4-104,feb10_2p_7type/feb10_2p_7type_2_base_dev1000_rho1_t7.json,104,feb10_ppo_bestppo_4,PPO,feb10_2p_7type_2,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,7,1000,True,791552,3600.0907690525055,0.0,24.08986806869507,"[12.680891906476637, 9.267282656563564]",0.0,0.0,0.0,12.492211103439331,12.680891906476637,0.0,0.0,0.0,0.0,9.267282656563564,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.680891906476637,21.520578813050445,0.0,0.0,1.0,0.0,0.0,9.267282656563564,21.831996647317858,0.0,0.0,1.0,0.0,65.3007500234085,43.35257546036829,3.3126501200960767,0.16092874299439552,0.16092874299439552,6.661338147750939e-16,5.551115123125783e-17,"[((1, 1), 5098), ((0, 3), 4894)]",[5.55111512e-17 0.00000000e+00],0.34051390164543704,17.62899613380432,"[12.485609745053761, 8.414087465528803]",0.016292767221192935,0.0884969942020497,0.004234367288213115,7.4983298778533936,12.485609745053761,0.19607583599767153,0.015704145812770416,0.07160134146437613,0.0057347092313806605,8.414087465528803,0.1444380656477655,0.01716621870636663,0.016895652737673572,0.0020080196226735713,0.0,0.0,1.0,0.0,0.0,12.485609745053761,22.53654314531602,0.0,0.0,1.0,-1.5052445480386594,0.0622186655996799,8.414087465528803,21.794459523113577,0.0,0.0,1.0,0.0622186655996799,65.23069987901215,44.33100266842959,3.8947684305291586,0.26187856356907074,0.26187856356907074,-1.5543122344752192e-15,-2.220446049250313e-16,"[((0, 3), 6242), ((1, 1), 3755)]",[ 0.00000000e+00 -2.22044605e-16]
feb10_2p_7type_feb10_2p_7type_2_base_dev1000_rho1_t7-feb10_ppo_bestppo_4-105,feb10_2p_7type/feb10_2p_7type_2_base_dev1000_rho1_t7.json,105,feb10_ppo_bestppo_4,PPO,feb10_2p_7type_2,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,7,1000,True,781312,3603.4420568943024,0.1082956899154297,14.390769958496094,"[13.3911046939909, 8.698577825271094]",0.004902546237185477,0.1082956899154297,0.004902546237185477,6.977856397628784,13.3911046939909,0.0,0.0,0.0,0.0,8.698577825271094,0.1082956899154297,0.01244981560098356,0.1082956899154297,0.01244981560098356,0.0,0.0,1.0,0.0,0.0,13.3911046939909,22.651963570856694,0.0,0.0,1.0,0.0,0.0,8.698577825271094,20.21803642914331,0.0,0.0,1.0,0.0,64.959682519262,42.870000000000005,3.0,0.2869295436349079,0.2869295436349079,1.5543122344752192e-15,2.220446049250313e-16,"[((0, 3), 8536), ((1, 1), 1456)]",[0.00000000e+00 2.22044605e-16],0.34051390164543704,18.048680782318115,"[12.485609745053761, 8.414087465528803]",0.016292767221192935,0.0884969942020497,0.004234367288213115,7.56306791305542,12.485609745053761,0.19607583599767153,0.015704145812770416,0.07160134146437613,0.0057347092313806605,8.414087465528803,0.1444380656477655,0.01716621870636663,0.016895652737673572,0.0020080196226735713,0.0,0.0,1.0,0.0,0.0,12.485609745053761,22.53654314531602,0.0,0.0,1.0,-1.5052445480386594,0.0622186655996799,8.414087465528803,21.794459523113577,0.0,0.0,1.0,0.0622186655996799,65.23069987901215,44.33100266842959,3.8947684305291586,0.26187856356907074,0.26187856356907074,-1.5543122344752192e-15,-2.220446049250313e-16,"[((0, 3), 6242), ((1, 1), 3755)]",[ 0.00000000e+00 -2.22044605e-16]
feb10_2p_7type_feb10_2p_7type_2_base_dev1000_rho1_t7-feb10_ppo_bestppo_4-106,feb10_2p_7type/feb10_2p_7type_2_base_dev1000_rho1_t7.json,106,feb10_ppo_bestppo_4,PPO,feb10_2p_7type_2,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,7,1000,True,780288,3602.502945423126,0.25072357607760765,11.969890594482422,"[13.3911046939909, 8.698577825271094]",0.011350257110258558,0.25072357607760765,0.011350257110258558,6.513562440872192,13.3911046939909,0.0,0.0,0.0,0.0,8.698577825271094,0.25072357607760765,0.028823513580485068,0.25072357607760765,0.028823513580485068,0.0,0.0,1.0,0.0,0.0,13.3911046939909,22.651963570856694,0.0,0.0,1.0,0.0,0.0,8.698577825271094,20.21803642914331,0.0,0.0,1.0,0.0,64.959682519262,42.870000000000005,3.0,0.2869295436349079,0.2869295436349079,1.5543122344752192e-15,2.220446049250313e-16,"[((0, 3), 8536), ((1, 1), 1456)]",[0.00000000e+00 2.22044605e-16],0.34051390164543704,16.969141960144043,"[12.485609745053761, 8.414087465528803]",0.016292767221192935,0.0884969942020497,0.004234367288213115,7.204049825668335,12.485609745053761,0.19607583599767153,0.015704145812770416,0.07160134146437613,0.0057347092313806605,8.414087465528803,0.1444380656477655,0.01716621870636663,0.016895652737673572,0.0020080196226735713,0.0,0.0,1.0,0.0,0.0,12.485609745053761,22.53654314531602,0.0,0.0,1.0,-1.5052445480386594,0.0622186655996799,8.414087465528803,21.794459523113577,0.0,0.0,1.0,0.0622186655996799,65.23069987901215,44.33100266842959,3.8947684305291586,0.26187856356907074,0.26187856356907074,-1.5543122344752192e-15,-2.220446049250313e-16,"[((0, 3), 6242), ((1, 1), 3755)]",[ 0.00000000e+00 -2.22044605e-16]
feb10_2p_7type_feb10_2p_7type_2_base_dev1000_rho1_t7-feb10_ppo_bestppo_4-107,feb10_2p_7type/feb10_2p_7type_2_base_dev1000_rho1_t7.json,107,feb10_ppo_bestppo_4,PPO,feb10_2p_7type_2,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,7,1000,True,776192,3604.2158257961273,0.0,27.308895349502563,"[12.680891906476637, 9.267282656563564]",0.0,0.0,0.0,13.793485164642334,12.680891906476637,0.0,0.0,0.0,0.0,9.267282656563564,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.680891906476637,21.520578813050445,0.0,0.0,1.0,0.0,0.0,9.267282656563564,21.831996647317858,0.0,0.0,1.0,0.0,65.3007500234085,43.35257546036829,3.3126501200960767,0.16092874299439552,0.16092874299439552,6.661338147750939e-16,5.551115123125783e-17,"[((1, 1), 5098), ((0, 3), 4894)]",[5.55111512e-17 0.00000000e+00],0.34051390164543704,17.972336292266846,"[12.485609745053761, 8.414087465528803]",0.016292767221192935,0.0884969942020497,0.004234367288213115,7.548094272613525,12.485609745053761,0.19607583599767153,0.015704145812770416,0.07160134146437613,0.0057347092313806605,8.414087465528803,0.1444380656477655,0.01716621870636663,0.016895652737673572,0.0020080196226735713,0.0,0.0,1.0,0.0,0.0,12.485609745053761,22.53654314531602,0.0,0.0,1.0,-1.5052445480386594,0.0622186655996799,8.414087465528803,21.794459523113577,0.0,0.0,1.0,0.0622186655996799,65.23069987901215,44.33100266842959,3.8947684305291586,0.26187856356907074,0.26187856356907074,-1.5543122344752192e-15,-2.220446049250313e-16,"[((0, 3), 6242), ((1, 1), 3755)]",[ 0.00000000e+00 -2.22044605e-16]
feb10_2p_7type_feb10_2p_7type_2_base_dev1000_rho1_t7-feb10_ppo_bestppo_4-108,feb10_2p_7type/feb10_2p_7type_2_base_dev1000_rho1_t7.json,108,feb10_ppo_bestppo_4,PPO,feb10_2p_7type_2,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,7,1000,True,783360,3602.6453561782837,0.05644712661028706,17.95498514175415,"[13.3911046939909, 8.698577825271094]",0.0025553616065357976,0.05644712661028706,0.0025553616065357976,9.70177960395813,13.3911046939909,0.0,0.0,0.0,0.0,8.698577825271094,0.05644712661028706,0.006489236257253106,0.05644712661028706,0.006489236257253106,0.0,0.0,1.0,0.0,0.0,13.3911046939909,22.651963570856694,0.0,0.0,1.0,0.0,0.0,8.698577825271094,20.21803642914331,0.0,0.0,1.0,0.0,64.959682519262,42.870000000000005,3.0,0.2869295436349079,0.2869295436349079,1.5543122344752192e-15,2.220446049250313e-16,"[((0, 3), 8536), ((1, 1), 1456)]",[0.00000000e+00 2.22044605e-16],0.34051390164543704,17.45856738090515,"[12.485609745053761, 8.414087465528803]",0.016292767221192935,0.0884969942020497,0.004234367288213115,7.367794036865234,12.485609745053761,0.19607583599767153,0.015704145812770416,0.07160134146437613,0.0057347092313806605,8.414087465528803,0.1444380656477655,0.01716621870636663,0.016895652737673572,0.0020080196226735713,0.0,0.0,1.0,0.0,0.0,12.485609745053761,22.53654314531602,0.0,0.0,1.0,-1.5052445480386594,0.0622186655996799,8.414087465528803,21.794459523113577,0.0,0.0,1.0,0.0622186655996799,65.23069987901215,44.33100266842959,3.8947684305291586,0.26187856356907074,0.26187856356907074,-1.5543122344752192e-15,-2.220446049250313e-16,"[((0, 3), 6242), ((1, 1), 3755)]",[ 0.00000000e+00 -2.22044605e-16]
feb10_2p_7type_feb10_2p_7type_2_base_dev1000_rho1_t7-feb10_ppo_bestppo_4-109,feb10_2p_7type/feb10_2p_7type_2_base_dev1000_rho1_t7.json,109,feb10_ppo_bestppo_4,PPO,feb10_2p_7type_2,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,7,1000,True,758784,3601.0967614650726,0.11849775966171272,10.643145322799683,"[13.3911046939909, 8.698577825271094]",0.005364393968015782,0.11849775966171272,0.005364393968015782,5.918659448623657,13.3911046939909,0.0,0.0,0.0,0.0,8.698577825271094,0.11849775966171272,0.01362265901874824,0.11849775966171272,0.01362265901874824,0.0,0.0,1.0,0.0,0.0,13.3911046939909,22.651963570856694,0.0,0.0,1.0,0.0,0.0,8.698577825271094,20.21803642914331,0.0,0.0,1.0,0.0,64.959682519262,42.870000000000005,3.0,0.2869295436349079,0.2869295436349079,1.5543122344752192e-15,2.220446049250313e-16,"[((0, 3), 8536), ((1, 1), 1456)]",[0.00000000e+00 2.22044605e-16],0.34051390164543704,17.291563749313354,"[12.485609745053761, 8.414087465528803]",0.016292767221192935,0.0884969942020497,0.004234367288213115,7.235316514968872,12.485609745053761,0.19607583599767153,0.015704145812770416,0.07160134146437613,0.0057347092313806605,8.414087465528803,0.1444380656477655,0.01716621870636663,0.016895652737673572,0.0020080196226735713,0.0,0.0,1.0,0.0,0.0,12.485609745053761,22.53654314531602,0.0,0.0,1.0,-1.5052445480386594,0.0622186655996799,8.414087465528803,21.794459523113577,0.0,0.0,1.0,0.0622186655996799,65.23069987901215,44.33100266842959,3.8947684305291586,0.26187856356907074,0.26187856356907074,-1.5543122344752192e-15,-2.220446049250313e-16,"[((0, 3), 6242), ((1, 1), 3755)]",[ 0.00000000e+00 -2.22044605e-16]
feb10_2p_7type_feb10_2p_7type_2_base_dev1000_rho1_t7_tie_break-feb10_ppo_bestppo_4-100,feb10_2p_7type/feb10_2p_7type_2_base_dev1000_rho1_t7_tie_break.json,100,feb10_ppo_bestppo_4,PPO,feb10_2p_7type_2,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,7,1000,True,778240,3604.445942878723,0.0,22.471742391586304,"[13.150232818447698, 8.648635980850692]",0.0,0.0,0.0,11.470579147338867,13.150232818447698,0.0,0.0,0.0,0.0,8.648635980850692,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.150232818447698,23.152500000000007,0.0,0.0,1.0,0.0,0.0,8.648635980850692,19.717499999999994,0.0,0.0,1.0,0.0,64.6688687992984,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((0, 3), 9992)]",[0. 0.],2.4396693960169635,18.435527563095093,"[11.093848616356492, 7.243287701733027]",0.1330452778283727,2.0442577516043503,0.11148184297390522,7.742415904998779,11.093848616356492,1.450248043673577,0.1307254221529008,1.2599141667629823,0.11356871815479765,7.243287701733027,0.9894213523433866,0.13659837812415734,0.784343584841368,0.10828557654194879,0.0,0.0,1.0,-8.035011946407352,0.013804141242372711,11.093848616356492,21.506061441878586,0.0,0.0,1.0,-3.4285572370426616,0.11663499049714915,7.243287701733027,20.763922921059372,0.0,0.0,1.0,0.11663499049714915,60.60712068102747,42.26998436293795,3.8947684305291586,0.26187856356907074,0.26187856356907074,2.0610183054916487,0.1717515254576375,"[((0, 3), 5369), ((1, 1), 2911), ((0, 2), 1717)]",[1.71751525e-01 2.22044605e-16]
feb10_2p_7type_feb10_2p_7type_2_base_dev1000_rho1_t7_tie_break-feb10_ppo_bestppo_4-101,feb10_2p_7type/feb10_2p_7type_2_base_dev1000_rho1_t7_tie_break.json,101,feb10_ppo_bestppo_4,PPO,feb10_2p_7type_2,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,7,1000,True,772096,3603.948417901993,0.0,66.39942383766174,"[11.961172329601244, 8.496888551656532]",0.0,0.0,0.0,38.75845789909363,11.961172329601244,0.0,0.0,0.0,0.0,8.496888551656532,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.961172329601244,19.717499999999994,0.0,0.0,1.0,0.0,0.0,8.496888551656532,23.152500000000007,0.0,0.0,1.0,0.0,63.328060881257784,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],2.4396693960169635,17.965197324752808,"[11.093848616356492, 7.243287701733027]",0.1330452778283727,2.0442577516043503,0.11148184297390522,8.759604454040527,11.093848616356492,1.450248043673577,0.1307254221529008,1.2599141667629823,0.11356871815479765,7.243287701733027,0.9894213523433866,0.13659837812415734,0.784343584841368,0.10828557654194879,0.0,0.0,1.0,-8.035011946407352,0.013804141242372711,11.093848616356492,21.506061441878586,0.0,0.0,1.0,-3.4285572370426616,0.11663499049714915,7.243287701733027,20.763922921059372,0.0,0.0,1.0,0.11663499049714915,60.60712068102747,42.26998436293795,3.8947684305291586,0.26187856356907074,0.26187856356907074,2.0610183054916487,0.1717515254576375,"[((0, 3), 5369), ((1, 1), 2911), ((0, 2), 1717)]",[1.71751525e-01 2.22044605e-16]
