run_name,game_name,seed,config,alg,base_game_name,information_policy,activity_policy,undersell_policy,tiebreaking_policy,grace_rounds,clock_speed,value_structure,rule,rho,n_types,deviations,no_error,t,walltime,nash_conv,rewards,nash_conv_frac,heuristic_conv,heuristic_conv_frac,rewards_0,nc_player_improvements_0,nc_player_improvements_frac_0,hc_player_improvements_0,hc_player_improvements_frac_0,rewards_1,nc_player_improvements_1,nc_player_improvements_frac_1,hc_player_improvements_1,hc_player_improvements_frac_1,rewards_2,nc_player_improvements_2,nc_player_improvements_frac_2,hc_player_improvements_2,hc_player_improvements_frac_2,total_entropy,avg_entropy,avg_mode_probabilities,p0_expected_exposure,p0_exposure_frac,p0_utility,p0_payment,p0_total_entropies,p0_avg_entropies,p0_avg_mode_probabilities,p1_expected_exposure,p1_exposure_frac,p1_utility,p1_payment,p1_total_entropies,p1_avg_entropies,p1_avg_mode_probabilities,p2_expected_exposure,p2_exposure_frac,p2_utility,p2_payment,p2_total_entropies,p2_avg_entropies,p2_avg_mode_probabilities,exposure_frac,total_welfare,total_revenue,auction_lengths,num_lotteries,p_lottery,unsold_activity,unsold_licenses,common_allocations,unsold,straightforward_nash_conv,straightforward_rewards,straightforward_nash_conv_frac,straightforward_heuristic_conv,straightforward_heuristic_conv_frac,straightforward_rewards_0,straightforward_nc_player_improvements_0,straightforward_nc_player_improvements_frac_0,straightforward_hc_player_improvements_0,straightforward_hc_player_improvements_frac_0,straightforward_rewards_1,straightforward_nc_player_improvements_1,straightforward_nc_player_improvements_frac_1,straightforward_hc_player_improvements_1,straightforward_hc_player_improvements_frac_1,straightforward_rewards_2,straightforward_nc_player_improvements_2,straightforward_nc_player_improvements_frac_2,straightforward_hc_player_improvements_2,straightforward_hc_player_improvements_frac_2,straightforward_total_entropy,straightforward_avg_entropy,straightforward_avg_mode_probabilities,straightforward_p0_expected_exposure,straightforward_p0_exposure_frac,straightforward_p0_utility,straightforward_p0_payment,straightforward_p0_total_entropies,straightforward_p0_avg_entropies,straightforward_p0_avg_mode_probabilities,straightforward_p1_expected_exposure,straightforward_p1_exposure_frac,straightforward_p1_utility,straightforward_p1_payment,straightforward_p1_total_entropies,straightforward_p1_avg_entropies,straightforward_p1_avg_mode_probabilities,straightforward_p2_expected_exposure,straightforward_p2_exposure_frac,straightforward_p2_utility,straightforward_p2_payment,straightforward_p2_total_entropies,straightforward_p2_avg_entropies,straightforward_p2_avg_mode_probabilities,straightforward_exposure_frac,straightforward_total_welfare,straightforward_total_revenue,straightforward_auction_lengths,straightforward_num_lotteries,straightforward_p_lottery,straightforward_unsold_activity,straightforward_unsold_licenses,straightforward_common_allocations,straightforward_unsold,rho_0_nash_conv,rho_0_heuristic_conv,rho_0_nash_conv_runtime,rho_0_heuristic_conv_runtime,rho_0_nash_conv_player_improvements,rho_0_heuristic_conv_player_improvements
feb8_3p_5supply_feb8_3p_5supply_0_base_dev1000_rho0_t3-ppo_jun8_23ppo_76-104,feb8_3p_5supply/feb8_3p_5supply_0_base_dev1000_rho0_t3.json,104,ppo_jun8_23ppo_76,PPO,feb8_3p_5supply_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.2,quasi_linear,base,0.0,3,1000,True,219136.0,10855.138664007187,,"[16.523235712767498, 9.961058680854716, 9.71110028352636]",,0.0,0.0,16.523235712767498,,,0.0,0.0,9.961058680854716,,,0.0,0.0,9.71110028352636,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.523235712767498,22.2251911146688,0.0,0.0,1.0,0.0,0.0,9.961058680854716,20.800320192115272,0.0,0.0,1.0,0.0,0.0,9.71110028352636,20.160000000000004,0.0,0.0,1.0,0.0,99.38090598393262,63.18551130678405,3.327296377826696,1.0,1.0,6.661338147750939e-16,5.551115123125783e-17,"[((1, 1), 6661), ((0, 2), 3333)]",[5.55111512e-17 0.00000000e+00],,"[14.140081155975718, 8.909329247308786, 9.749546941305027]",,,,14.140081155975718,,,,,8.909329247308786,,,,,9.749546941305027,,,,,0.0,0.0,1.0,0.0,0.0,14.140081155975718,24.501147659063626,0.0,0.0,1.0,0.0,0.0,8.909329247308786,22.110021608643464,0.0,0.0,1.0,0.0,0.0,9.749546941305027,19.248163265306125,0.0,0.0,1.0,0.0,98.65828987760274,65.85933253301319,4.327531012404962,1.0374149659863945,1.0,-1.0547118733938987e-15,-1.8041124150158794e-16,"[((1, 1), 5911), ((0, 2), 3516), ((0, 3), 569)]",[ 4.16333634e-17 -2.22044605e-16],,0.0,300.0012230873108,192.78313827514648,,"[0.0, 0.0, 0.0]"
feb8_3p_5supply_feb8_3p_5supply_0_base_dev1000_rho0_t3_tie_break-ppo_jun8_23ppo_76-100,feb8_3p_5supply/feb8_3p_5supply_0_base_dev1000_rho0_t3_tie_break.json,100,ppo_jun8_23ppo_76,PPO,feb8_3p_5supply_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.2,quasi_linear,tie_break,0.0,3,1000,True,196608.0,10842.358777046204,,"[14.082424104634432, 9.324207840313207, 9.600087039600533]",,,,14.082424104634432,,,,,9.324207840313207,,,,,9.600087039600533,,,,,0.0,0.0,1.0,0.0,0.0,14.082424104634432,21.259681777244072,0.0,0.0,1.0,0.0,0.0,9.324207840313207,20.83938757129991,0.0,0.0,1.0,-0.9839153272070468,0.013709596717702392,9.600087039600533,20.80504353047133,0.0,0.0,1.0,0.013709596717702392,95.91083186356347,62.904112879015294,3.210047032923046,1.0685479835885119,1.0,0.0,0.0,"[((0, 2), 5505), ((1, 1), 3576), ((1, 0), 464), ((0, 3), 448)]",[0. 0.],,"[14.043530389579871, 9.611617439481638, 10.069822263529804]",,,,14.043530389579871,,,,,9.611617439481638,,,,,10.069822263529804,,,,,0.0,0.0,1.0,0.0,0.0,14.043530389579871,21.515926778033414,0.0,0.0,1.0,0.0,0.0,9.611617439481638,21.1548488546564,0.0,0.0,1.0,0.0,0.0,10.069822263529804,20.414572371711515,0.0,0.0,1.0,0.0,96.81031809699263,63.085348004401304,3.2673802140642194,1.005701710513154,1.0,-2.220446049250313e-15,-2.7755575615628914e-16,"[((0, 2), 6257), ((1, 1), 3563), ((0, 3), 177)]",[-5.55111512e-17 -2.22044605e-16],,,300.00386667251587,300.00384426116943,,
feb8_3p_5supply_feb8_3p_5supply_0_base_dev1000_rho0_t3_tie_break-ppo_jun8_23ppo_76-101,feb8_3p_5supply/feb8_3p_5supply_0_base_dev1000_rho0_t3_tie_break.json,101,ppo_jun8_23ppo_76,PPO,feb8_3p_5supply_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.2,quasi_linear,tie_break,0.0,3,1000,True,196608.0,10849.436379909515,,"[13.821873607094675, 9.38689297822806, 9.644248638412162]",,,,13.821873607094675,,,,,9.38689297822806,,,,,9.644248638412162,,,,,0.0,0.0,1.0,0.0,0.0,13.821873607094675,21.41429114557279,0.0,0.0,1.0,0.0,0.0,9.38689297822806,21.02246323161581,0.0,0.0,1.0,-0.9839153272070469,0.017008504252126064,9.644248638412162,20.674529264632316,0.0,0.0,1.0,0.017008504252126064,95.9642988655558,63.11128364182089,3.2823411705852927,1.0,1.0,-2.4424906541753444e-15,-3.885780586188048e-16,"[((0, 2), 5543), ((1, 1), 3526), ((1, 0), 491), ((0, 3), 435)]",[ 5.55111512e-17 -4.44089210e-16],,"[14.043530389579871, 9.611617439481638, 10.069822263529804]",,,,14.043530389579871,,,,,9.611617439481638,,,,,10.069822263529804,,,,,0.0,0.0,1.0,0.0,0.0,14.043530389579871,21.515926778033414,0.0,0.0,1.0,0.0,0.0,9.611617439481638,21.1548488546564,0.0,0.0,1.0,0.0,0.0,10.069822263529804,20.414572371711515,0.0,0.0,1.0,0.0,96.81031809699263,63.085348004401304,3.2673802140642194,1.005701710513154,1.0,-2.220446049250313e-15,-2.7755575615628914e-16,"[((0, 2), 6257), ((1, 1), 3563), ((0, 3), 177)]",[-5.55111512e-17 -2.22044605e-16],,,300.0025770664215,300.0013337135315,,
feb8_3p_5supply_feb8_3p_5supply_0_base_dev1000_rho0_t3_tie_break-ppo_jun8_23ppo_76-102,feb8_3p_5supply/feb8_3p_5supply_0_base_dev1000_rho0_t3_tie_break.json,102,ppo_jun8_23ppo_76,PPO,feb8_3p_5supply_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.2,quasi_linear,tie_break,0.0,3,1000,True,186368.0,10828.305828332901,,"[13.821873607094675, 9.38689297822806, 9.644248638412162]",,,,13.821873607094675,,,,,9.38689297822806,,,,,9.644248638412162,,,,,0.0,0.0,1.0,0.0,0.0,13.821873607094675,21.41429114557279,0.0,0.0,1.0,0.0,0.0,9.38689297822806,21.02246323161581,0.0,0.0,1.0,-0.9839153272070469,0.017008504252126064,9.644248638412162,20.674529264632316,0.0,0.0,1.0,0.017008504252126064,95.9642988655558,63.11128364182089,3.2823411705852927,1.0,1.0,-2.4424906541753444e-15,-3.885780586188048e-16,"[((0, 2), 5543), ((1, 1), 3526), ((1, 0), 491), ((0, 3), 435)]",[ 5.55111512e-17 -4.44089210e-16],,"[14.043530389579871, 9.611617439481638, 10.069822263529804]",,0.01760316097503356,0.000521962241232665,14.043530389579871,,,0.0,0.0,9.611617439481638,,,0.006779231590920531,0.0007053164187614755,10.069822263529804,,,0.010823929384113029,0.0010748878282901178,0.0,0.0,1.0,0.0,0.0,14.043530389579871,21.515926778033414,0.0,0.0,1.0,0.0,0.0,9.611617439481638,21.1548488546564,0.0,0.0,1.0,0.0,0.0,10.069822263529804,20.414572371711515,0.0,0.0,1.0,0.0,96.81031809699263,63.085348004401304,3.2673802140642194,1.005701710513154,1.0,-2.220446049250313e-15,-2.7755575615628914e-16,"[((0, 2), 6257), ((1, 1), 3563), ((0, 3), 177)]",[-5.55111512e-17 -2.22044605e-16],,,300.0043148994446,300.0058846473694,,
feb8_3p_5supply_feb8_3p_5supply_0_base_dev1000_rho0_t3_tie_break-ppo_jun8_23ppo_76-103,feb8_3p_5supply/feb8_3p_5supply_0_base_dev1000_rho0_t3_tie_break.json,103,ppo_jun8_23ppo_76,PPO,feb8_3p_5supply_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.2,quasi_linear,tie_break,0.0,3,1000,True,198656.0,10870.427444458008,,"[13.656120193349013, 9.312646215040996, 9.303778374099522]",,,,13.656120193349013,,,,,9.312646215040996,,,,,9.303778374099522,,,,,0.0,0.0,1.0,0.0,0.0,13.656120193349013,21.670482593037217,0.0,0.0,1.0,0.0,0.0,9.312646215040996,20.988446578631454,0.0,0.0,1.0,-0.9839153272070468,0.016906762705082033,9.303778374099522,21.109474189675872,0.0,0.0,1.0,0.016906762705082033,96.04094814383407,63.768403361344525,3.356842737094838,1.0,1.0,9.992007221626409e-16,8.326672684688674e-17,"[((0, 2), 5349), ((1, 1), 3719), ((1, 0), 543), ((0, 3), 385)]",[8.32667268e-17 0.00000000e+00],,"[14.043530389579871, 9.611617439481638, 10.069822263529804]",,0.01760316097503356,0.000521962241232665,14.043530389579871,,,0.0,0.0,9.611617439481638,,,0.006779231590920531,0.0007053164187614755,10.069822263529804,,,0.010823929384113029,0.0010748878282901178,0.0,0.0,1.0,0.0,0.0,14.043530389579871,21.515926778033414,0.0,0.0,1.0,0.0,0.0,9.611617439481638,21.1548488546564,0.0,0.0,1.0,0.0,0.0,10.069822263529804,20.414572371711515,0.0,0.0,1.0,0.0,96.81031809699263,63.085348004401304,3.2673802140642194,1.005701710513154,1.0,-2.220446049250313e-15,-2.7755575615628914e-16,"[((0, 2), 6257), ((1, 1), 3563), ((0, 3), 177)]",[-5.55111512e-17 -2.22044605e-16],,,300.0034427642822,300.0011682510376,,
feb8_3p_5supply_feb8_3p_5supply_0_base_dev1000_rho0_t3_tie_break-ppo_jun8_23ppo_76-104,feb8_3p_5supply/feb8_3p_5supply_0_base_dev1000_rho0_t3_tie_break.json,104,ppo_jun8_23ppo_76,PPO,feb8_3p_5supply_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.2,quasi_linear,tie_break,0.0,3,1000,True,196608.0,10810.71061205864,,"[14.082424104634432, 9.324207840313207, 9.600087039600533]",,,,14.082424104634432,,,,,9.324207840313207,,,,,9.600087039600533,,,,,0.0,0.0,1.0,0.0,0.0,14.082424104634432,21.259681777244072,0.0,0.0,1.0,0.0,0.0,9.324207840313207,20.83938757129991,0.0,0.0,1.0,-0.9839153272070468,0.013709596717702392,9.600087039600533,20.80504353047133,0.0,0.0,1.0,0.013709596717702392,95.91083186356347,62.904112879015294,3.210047032923046,1.0685479835885119,1.0,0.0,0.0,"[((0, 2), 5505), ((1, 1), 3576), ((1, 0), 464), ((0, 3), 448)]",[0. 0.],,"[14.043530389579871, 9.611617439481638, 10.069822263529804]",,,,14.043530389579871,,,,,9.611617439481638,,,,,10.069822263529804,,,,,0.0,0.0,1.0,0.0,0.0,14.043530389579871,21.515926778033414,0.0,0.0,1.0,0.0,0.0,9.611617439481638,21.1548488546564,0.0,0.0,1.0,0.0,0.0,10.069822263529804,20.414572371711515,0.0,0.0,1.0,0.0,96.81031809699263,63.085348004401304,3.2673802140642194,1.005701710513154,1.0,-2.220446049250313e-15,-2.7755575615628914e-16,"[((0, 2), 6257), ((1, 1), 3563), ((0, 3), 177)]",[-5.55111512e-17 -2.22044605e-16],,,300.0011131763458,300.0051028728485,,
feb8_3p_5supply_feb8_3p_5supply_0_base_dev1000_rho1_t3-ppo_jun8_23ppo_76-100,feb8_3p_5supply/feb8_3p_5supply_0_base_dev1000_rho1_t3.json,100,ppo_jun8_23ppo_76,PPO,feb8_3p_5supply_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.2,quasi_linear,base,1.0,3,1000,True,219136.0,10864.972309589386,,"[16.019810981255688, 9.707516750320407, 9.326060544095604]",,0.021355898960178976,0.0006092392208202232,16.019810981255688,,,0.0,0.0,9.707516750320407,,,0.002722988482803501,0.00028050309392601625,9.326060544095604,,,0.018632910477375475,0.00199794011515099,0.0,0.0,1.0,0.0,0.0,16.019810981255688,22.53857700390273,0.0,0.0,1.0,0.0,0.0,9.707516750320407,20.79961573101171,0.0,0.0,1.0,0.0,0.0,9.326060544095604,20.160000000000004,0.0,0.0,1.0,0.0,98.55158101058613,63.49819273491441,3.4359051335935153,1.0,1.0,0.0,0.0,"[((1, 1), 6664), ((0, 2), 3329)]",[0. 0.],,"[13.939679928805244, 8.665274411063944, 9.413543416457442]",,,,13.939679928805244,,,,,8.665274411063944,,,,,9.413543416457442,,,,,0.0,0.0,1.0,0.0,0.0,13.939679928805244,24.501147659063626,0.0,0.0,1.0,0.0,0.0,8.665274411063944,22.110021608643464,0.0,0.0,1.0,0.0,0.0,9.413543416457442,19.248163265306125,0.0,0.0,1.0,0.0,97.87783028933983,65.85933253301319,4.327531012404962,1.0374149659863945,1.0,-1.0547118733938987e-15,-1.8041124150158794e-16,"[((1, 1), 5911), ((0, 2), 3516), ((0, 3), 569)]",[ 4.16333634e-17 -2.22044605e-16],,,300.0003068447113,300.0027976036072,,
feb8_3p_5supply_feb8_3p_5supply_0_base_dev1000_rho1_t3-ppo_jun8_23ppo_76-101,feb8_3p_5supply/feb8_3p_5supply_0_base_dev1000_rho1_t3.json,101,ppo_jun8_23ppo_76,PPO,feb8_3p_5supply_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.2,quasi_linear,base,1.0,3,1000,True,217088.0,10843.122712612152,,"[15.391267272996393, 9.712383917821043, 9.326279634084115]",,,,15.391267272996393,,,,,9.712383917821043,,,,,9.326279634084115,,,,,0.0,0.0,1.0,0.0,0.0,15.391267272996393,23.167935967983993,0.0,0.0,1.0,0.0,0.0,9.712383917821043,20.799487743871936,0.0,0.0,1.0,0.0,0.0,9.326279634084115,20.160000000000004,0.0,0.0,1.0,0.0,98.55735453675747,64.12742371185591,3.654327163581791,1.0,1.0,-6.661338147750939e-16,-5.551115123125783e-17,"[((1, 1), 6666), ((0, 2), 3329)]",[-5.55111512e-17  0.00000000e+00],,"[13.939679928805244, 8.665274411063944, 9.413543416457442]",,,,13.939679928805244,,,,,8.665274411063944,,,,,9.413543416457442,,,,,0.0,0.0,1.0,0.0,0.0,13.939679928805244,24.501147659063626,0.0,0.0,1.0,0.0,0.0,8.665274411063944,22.110021608643464,0.0,0.0,1.0,0.0,0.0,9.413543416457442,19.248163265306125,0.0,0.0,1.0,0.0,97.87783028933983,65.85933253301319,4.327531012404962,1.0374149659863945,1.0,-1.0547118733938987e-15,-1.8041124150158794e-16,"[((1, 1), 5911), ((0, 2), 3516), ((0, 3), 569)]",[ 4.16333634e-17 -2.22044605e-16],19.821376916757387,14.223487591324837,24.127907037734985,35.252480030059814,"[13.424068917174647, 1.996300851387553, 4.401007148195188]","[6.494755802693206, 2.8190462222882235, 4.9096855663434065]"
feb8_3p_5supply_feb8_3p_5supply_0_base_dev1000_rho1_t3-ppo_jun8_23ppo_76-102,feb8_3p_5supply/feb8_3p_5supply_0_base_dev1000_rho1_t3.json,102,ppo_jun8_23ppo_76,PPO,feb8_3p_5supply_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.2,quasi_linear,base,1.0,3,1000,False,280576.0,10822.479178667068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb8_3p_5supply_feb8_3p_5supply_0_base_dev1000_rho1_t3-ppo_jun8_23ppo_76-103,feb8_3p_5supply/feb8_3p_5supply_0_base_dev1000_rho1_t3.json,103,ppo_jun8_23ppo_76,PPO,feb8_3p_5supply_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.2,quasi_linear,base,1.0,3,1000,False,282624.0,10870.135459423065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb8_3p_5supply_feb8_3p_5supply_0_base_dev1000_rho1_t3-ppo_jun8_23ppo_76-104,feb8_3p_5supply/feb8_3p_5supply_0_base_dev1000_rho1_t3.json,104,ppo_jun8_23ppo_76,PPO,feb8_3p_5supply_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.2,quasi_linear,base,1.0,3,1000,False,237568.0,10814.318281888962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb8_3p_5supply_feb8_3p_5supply_0_base_dev1000_rho1_t3_tie_break-ppo_jun8_23ppo_76-100,feb8_3p_5supply/feb8_3p_5supply_0_base_dev1000_rho1_t3_tie_break.json,100,ppo_jun8_23ppo_76,PPO,feb8_3p_5supply_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.2,quasi_linear,tie_break,1.0,3,1000,False,233472.0,10850.071167469025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb8_3p_5supply_feb8_3p_5supply_0_base_dev1000_rho1_t3_tie_break-ppo_jun8_23ppo_76-101,feb8_3p_5supply/feb8_3p_5supply_0_base_dev1000_rho1_t3_tie_break.json,101,ppo_jun8_23ppo_76,PPO,feb8_3p_5supply_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.2,quasi_linear,tie_break,1.0,3,1000,False,249856.0,10879.826278686523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb8_3p_5supply_feb8_3p_5supply_0_base_dev1000_rho1_t3_tie_break-ppo_jun8_23ppo_76-102,feb8_3p_5supply/feb8_3p_5supply_0_base_dev1000_rho1_t3_tie_break.json,102,ppo_jun8_23ppo_76,PPO,feb8_3p_5supply_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.2,quasi_linear,tie_break,1.0,3,1000,False,231424.0,10802.886671543121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb8_3p_5supply_feb8_3p_5supply_0_base_dev1000_rho1_t3_tie_break-ppo_jun8_23ppo_76-104,feb8_3p_5supply/feb8_3p_5supply_0_base_dev1000_rho1_t3_tie_break.json,104,ppo_jun8_23ppo_76,PPO,feb8_3p_5supply_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.2,quasi_linear,tie_break,1.0,3,1000,False,253952.0,10825.55323934555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb8_3p_5supply_feb8_3p_5supply_0_base_dev1000_rho1_t3_tie_break-ppo_jun8_23ppo_76-103,feb8_3p_5supply/feb8_3p_5supply_0_base_dev1000_rho1_t3_tie_break.json,103,ppo_jun8_23ppo_76,PPO,feb8_3p_5supply_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.2,quasi_linear,tie_break,1.0,3,1000,False,221184.0,10864.304478406906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb8_3p_5supply_feb8_3p_5supply_1_base_dev1000_rho0_t3-ppo_jun8_23ppo_76-100,feb8_3p_5supply/feb8_3p_5supply_1_base_dev1000_rho0_t3.json,100,ppo_jun8_23ppo_76,PPO,feb8_3p_5supply_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.2,quasi_linear,base,0.0,3,1000,False,241664.0,10871.573404788971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb8_3p_5supply_feb8_3p_5supply_1_base_dev1000_rho0_t3-ppo_jun8_23ppo_76-101,feb8_3p_5supply/feb8_3p_5supply_1_base_dev1000_rho0_t3.json,101,ppo_jun8_23ppo_76,PPO,feb8_3p_5supply_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.2,quasi_linear,base,0.0,3,1000,False,237568.0,10880.002207517624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb8_3p_5supply_feb8_3p_5supply_1_base_dev1000_rho0_t3-ppo_jun8_23ppo_76-102,feb8_3p_5supply/feb8_3p_5supply_1_base_dev1000_rho0_t3.json,102,ppo_jun8_23ppo_76,PPO,feb8_3p_5supply_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.2,quasi_linear,base,0.0,3,1000,False,235520.0,10883.26977467537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb8_3p_5supply_feb8_3p_5supply_1_base_dev1000_rho0_t3-ppo_jun8_23ppo_76-103,feb8_3p_5supply/feb8_3p_5supply_1_base_dev1000_rho0_t3.json,103,ppo_jun8_23ppo_76,PPO,feb8_3p_5supply_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.2,quasi_linear,base,0.0,3,1000,False,276480.0,10852.98041677475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb8_3p_5supply_feb8_3p_5supply_1_base_dev1000_rho0_t3-ppo_jun8_23ppo_76-104,feb8_3p_5supply/feb8_3p_5supply_1_base_dev1000_rho0_t3.json,104,ppo_jun8_23ppo_76,PPO,feb8_3p_5supply_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.2,quasi_linear,base,0.0,3,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb8_3p_5supply_feb8_3p_5supply_1_base_dev1000_rho0_t3_tie_break-ppo_jun8_23ppo_76-100,feb8_3p_5supply/feb8_3p_5supply_1_base_dev1000_rho0_t3_tie_break.json,100,ppo_jun8_23ppo_76,PPO,feb8_3p_5supply_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.2,quasi_linear,tie_break,0.0,3,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb8_3p_5supply_feb8_3p_5supply_1_base_dev1000_rho0_t3_tie_break-ppo_jun8_23ppo_76-101,feb8_3p_5supply/feb8_3p_5supply_1_base_dev1000_rho0_t3_tie_break.json,101,ppo_jun8_23ppo_76,PPO,feb8_3p_5supply_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.2,quasi_linear,tie_break,0.0,3,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb8_3p_5supply_feb8_3p_5supply_1_base_dev1000_rho0_t3_tie_break-ppo_jun8_23ppo_76-102,feb8_3p_5supply/feb8_3p_5supply_1_base_dev1000_rho0_t3_tie_break.json,102,ppo_jun8_23ppo_76,PPO,feb8_3p_5supply_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.2,quasi_linear,tie_break,0.0,3,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb8_3p_5supply_feb8_3p_5supply_1_base_dev1000_rho0_t3_tie_break-ppo_jun8_23ppo_76-103,feb8_3p_5supply/feb8_3p_5supply_1_base_dev1000_rho0_t3_tie_break.json,103,ppo_jun8_23ppo_76,PPO,feb8_3p_5supply_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.2,quasi_linear,tie_break,0.0,3,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
