,base_game_name,clock_speed,information_policy,game_name,potential,seed,run_name,experiment,alg,walltime,approx_nash_conv,total_entropy,p0_utility,p0_payment,p0_total_entropies,p1_utility,p1_payment,p1_total_entropies,total_welfare,total_revenue,auction_lengths,common_allocations,avg_history_entropy
46,jun9_2,0.45,SHOW_DEMAND,jun9/jun9_2_medium_speed.json,None,101,jun9_jun9_2_medium_speed-cfr_outcomemccfr_outcome-101,jun10outcome,cfr_outcome,21790.90456008911,,0.0,51.13705970597059,54.9612101210121,0.0,192.91860496049605,151.7268195819582,0.0,450.743694369437,206.6880297029703,2.9984998499849986,"[((0, 0), 3762), ((0, 3), 3691), ((1, 3), 2546)]",0.1731220625454789
47,jun9_2,0.45,SHOW_DEMAND,jun9/jun9_2_medium_speed.json,None,102,jun9_jun9_2_medium_speed-cfr_outcomemccfr_outcome-102,jun10outcome,cfr_outcome,21091.654923915863,,0.0,56.290293588076416,70.04589926978093,0.0,185.704800190057,121.53800065019504,0.0,433.57899369810946,191.583899919976,2.750625187556267,"[((0, 3), 4962), ((1, 3), 2526), ((0, 0), 2509)]",0.0
48,jun9_2,0.6,SHOW_DEMAND,jun9/jun9_2_high_speed.json,None,101,jun9_jun9_2_high_speed-ppo_may31_23ppo_76-101,jun10ppo,PPO,30018.35687637329,,0.0,47.41004801920769,63.23028011204483,0.0,112.1405370148059,206.26550140056028,0.0,429.0463665466187,269.4957815126051,3.49249699879952,"[((0, 3), 3708), ((1, 3), 2534), ((0, 0), 2500), ((0, 1), 1254)]",0.3465180743658823
49,jun9_2,0.6,SHOW_DEMAND,jun9/jun9_2_high_speed.json,None,102,jun9_jun9_2_high_speed-ppo_may31_23ppo_76-102,jun10ppo,PPO,32862.838848114014,,0.0,59.69182354706411,82.2043453035911,0.0,148.29056316895065,138.73057917375215,0.0,428.91731119335793,220.93492447734323,2.4997499249774933,"[((1, 3), 2528), ((0, 0), 2510), ((2, 0), 2486), ((0, 3), 2473)]",0.0
50,jun9_2,0.6,SHOW_DEMAND,jun9/jun9_2_high_speed.json,None,100,jun9_jun9_2_high_speed-ppo_may31_23ppo_76-100,jun10ppo,PPO,32235.418895483017,,0.0,60.34167266906763,84.9889555822329,0.0,113.85429371748697,146.46396158463386,0.0,405.6488835534214,231.45291716686677,3.0004001600640255,"[((1, 3), 2561), ((0, 3), 2515), ((2, 0), 2380), ((0, 1), 1288), ((0, 0), 1252)]",0.1732616842490125
51,jun9_2,0.6,SHOW_DEMAND,jun9/jun9_2_high_speed.json,None,102,jun9_jun9_2_high_speed-cfr_outcomemccfr_outcome-102,jun10outcome,cfr_outcome,21964.690903663635,,0.0,51.98265012009607,89.98242594075263,0.0,169.67118494795835,117.31542033626903,0.0,428.95168134507605,207.29784627702162,2.752502001601281,"[((1, 3), 2529), ((0, 0), 2507), ((2, 0), 2483), ((0, 3), 2473)]",0.0
52,jun9_2,0.6,SHOW_DEMAND,jun9/jun9_2_high_speed.json,None,101,jun9_jun9_2_high_speed-cfr_outcomemccfr_outcome-101,jun10outcome,cfr_outcome,17449.15744781494,,0.0,61.119615731011706,73.99442809966979,0.0,195.59823476433505,98.80401080756532,0.0,429.5162894025817,172.79843890723504,2.002201541078755,"[((0, 3), 3690), ((1, 3), 2543), ((0, 0), 2462), ((2, 0), 1298)]",0.17312179933648397
53,jun9_2,0.6,SHOW_DEMAND,jun9/jun9_2_high_speed.json,None,100,jun9_jun9_2_high_speed-cfr_outcomemccfr_outcome-100,jun10outcome,cfr_outcome,21080.746687412262,,0.0,69.01090472377899,110.71658126501204,0.0,141.01778622898317,123.9084067253803,0.0,444.6536789431546,234.62498799039238,2.752502001601281,"[((2, 3), 2529), ((0, 0), 2507), ((2, 0), 2483), ((0, 3), 2473)]",0.0
54,jun9_3,0.3,SHOW_DEMAND,jun9/jun9_3_base.json,None,101,jun9_jun9_3_base-ppo_may31_23ppo_76-101,jun10ppo,PPO,19268.523926734924,,0.0,186.78838398718975,63.389694475580484,0.0,163.43143506805444,77.76609095276223,0.0,491.37560448358687,141.1557854283427,3.237790232185749,"[((2, 0), 5078), ((0, 1), 3628), ((1, 1), 1286)]",0.17326695457543667
55,jun9_3,0.3,SHOW_DEMAND,jun9/jun9_3_base.json,None,100,jun9_jun9_3_base-ppo_may31_23ppo_76-100,jun10ppo,PPO,20584.009080410004,,0.0,173.38401696017607,93.45911692015213,0.0,126.47491463878326,92.25459106463883,0.0,485.57263958375023,185.71370798479091,4.2444466680008,"[((2, 0), 3150), ((0, 1), 3123), ((2, 1), 1830), ((1, 1), 1231), ((0, 0), 660)]",0.6929773802558088
56,jun9_3,0.3,SHOW_DEMAND,jun9/jun9_3_base.json,None,102,jun9_jun9_3_base-ppo_may31_23ppo_76-102,jun10ppo,PPO,20376.23943710327,,0.0,186.80739119295433,63.389694475580484,0.0,163.43143506805444,77.76609095276223,0.0,491.39461168935145,141.1557854283427,3.237790232185749,"[((2, 0), 5078), ((0, 1), 3628), ((1, 1), 1286)]",0.17326695457543667
57,jun9_3,0.3,SHOW_DEMAND,jun9/jun9_3_base.json,None,100,jun9_jun9_3_base-cfr_outcomemccfr_outcome-100,jun10outcome,cfr_outcome,14925.108418941498,,0.0,210.22641928964478,109.05199191595801,0.0,138.37245334667332,58.08355465732869,0.0,515.7344192096049,167.1355465732867,3.994497248624312,"[((2, 0), 5025), ((0, 1), 2497), ((2, 1), 2473)]",0.3465092080160149
58,jun9_3,0.3,SHOW_DEMAND,jun9/jun9_3_base.json,None,101,jun9_jun9_3_base-cfr_outcomemccfr_outcome-101,jun10outcome,cfr_outcome,14888.954577922821,,0.0,170.8986675805483,104.73169863918355,0.0,109.37854449669801,84.02636644986994,0.0,469.03527716629975,188.75806508905353,4.492895737442465,"[((0, 1), 2539), ((2, 1), 2425), ((1, 1), 1904), ((2, 0), 1889), ((0, 0), 633)]",1.0383936882292464
