run_name,game_name,seed,config,alg,base_game_name,information_policy,activity_policy,undersell_policy,tiebreaking_policy,grace_rounds,clock_speed,value_structure,rule,rho,n_types,deviations,no_error,t,walltime,nash_conv,rewards,nash_conv_frac,heuristic_conv,heuristic_conv_frac,rewards_0,nc_player_improvements_0,nc_player_improvements_frac_0,hc_player_improvements_0,hc_player_improvements_frac_0,rewards_1,nc_player_improvements_1,nc_player_improvements_frac_1,hc_player_improvements_1,hc_player_improvements_frac_1,total_entropy,avg_entropy,avg_mode_probabilities,p0_expected_exposure,p0_exposure_frac,p0_utility,p0_payment,p0_total_entropies,p0_avg_entropies,p0_avg_mode_probabilities,p1_expected_exposure,p1_exposure_frac,p1_utility,p1_payment,p1_total_entropies,p1_avg_entropies,p1_avg_mode_probabilities,exposure_frac,total_welfare,total_revenue,auction_lengths,num_lotteries,p_lottery,unsold_activity,unsold_licenses,common_allocations,unsold,straightforward_total_entropy,straightforward_avg_entropy,straightforward_avg_mode_probabilities,straightforward_p0_expected_exposure,straightforward_p0_exposure_frac,straightforward_p0_utility,straightforward_p0_payment,straightforward_p0_total_entropies,straightforward_p0_avg_entropies,straightforward_p0_avg_mode_probabilities,straightforward_p1_expected_exposure,straightforward_p1_exposure_frac,straightforward_p1_utility,straightforward_p1_payment,straightforward_p1_total_entropies,straightforward_p1_avg_entropies,straightforward_p1_avg_mode_probabilities,straightforward_exposure_frac,straightforward_total_welfare,straightforward_total_revenue,straightforward_auction_lengths,straightforward_num_lotteries,straightforward_p_lottery,straightforward_unsold_activity,straightforward_unsold_licenses,straightforward_common_allocations,straightforward_unsold,straightforward_nash_conv,rho_0_nash_conv
jan19_jan19_19_base_dev1000_rho0_t4_tie_break-cfr_port_10_extexternal_plus_linear_no_trem-102,jan19/jan19_19_base_dev1000_rho0_t4_tie_break.json,102,cfr_port_10_extexternal_plus_linear_no_trem,cfr_external_linear,jan19_19_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,0.0,4,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jan19_jan19_19_base_dev1000_rho0_t4_tie_break-cfr_port_10_extexternal_plus_linear_no_trem-103,jan19/jan19_19_base_dev1000_rho0_t4_tie_break.json,103,cfr_port_10_extexternal_plus_linear_no_trem,cfr_external_linear,jan19_19_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,0.0,4,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jan19_jan19_19_base_dev1000_rho0_t4_tie_break-cfr_port_10_extexternal_plus_linear_no_trem-104,jan19/jan19_19_base_dev1000_rho0_t4_tie_break.json,104,cfr_port_10_extexternal_plus_linear_no_trem,cfr_external_linear,jan19_19_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,0.0,4,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jan19_jan19_19_base_dev1000_rho0_t4_tie_break-cfr_port_10_extexternal_plus_linear-101,jan19/jan19_19_base_dev1000_rho0_t4_tie_break.json,101,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_19_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,0.0,4,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jan19_jan19_19_base_dev1000_rho0_t4_tie_break-cfr_port_10_extexternal_plus_linear-100,jan19/jan19_19_base_dev1000_rho0_t4_tie_break.json,100,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_19_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,0.0,4,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jan19_jan19_19_base_dev1000_rho0_t4_tie_break-cfr_port_10_extexternal_plus_linear-102,jan19/jan19_19_base_dev1000_rho0_t4_tie_break.json,102,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_19_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,0.0,4,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jan19_jan19_19_base_dev1000_rho0_t4_tie_break-cfr_port_10_extexternal_plus_linear-103,jan19/jan19_19_base_dev1000_rho0_t4_tie_break.json,103,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_19_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,0.0,4,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jan19_jan19_9_base_dev1000_rho1_t2_tie_break-cfr_port_10_extexternal_plus_linear_no_trem-100,jan19/jan19_9_base_dev1000_rho1_t2_tie_break.json,100,cfr_port_10_extexternal_plus_linear_no_trem,cfr_external_linear,jan19_9_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,2,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jan19_jan19_19_base_dev1000_rho0_t4_tie_break-cfr_port_10_extexternal_plus_linear-104,jan19/jan19_19_base_dev1000_rho0_t4_tie_break.json,104,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_19_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,0.0,4,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jan19_jan19_9_base_dev1000_rho1_t2_tie_break-cfr_port_10_extexternal_plus_linear_no_trem-101,jan19/jan19_9_base_dev1000_rho1_t2_tie_break.json,101,cfr_port_10_extexternal_plus_linear_no_trem,cfr_external_linear,jan19_9_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,2,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jan19_jan19_9_base_dev1000_rho1_t2_tie_break-cfr_port_10_extexternal_plus_linear_no_trem-103,jan19/jan19_9_base_dev1000_rho1_t2_tie_break.json,103,cfr_port_10_extexternal_plus_linear_no_trem,cfr_external_linear,jan19_9_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,2,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jan19_jan19_9_base_dev1000_rho1_t2_tie_break-cfr_port_10_extexternal_plus_linear_no_trem-102,jan19/jan19_9_base_dev1000_rho1_t2_tie_break.json,102,cfr_port_10_extexternal_plus_linear_no_trem,cfr_external_linear,jan19_9_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,2,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jan19_jan19_9_base_dev1000_rho1_t2_tie_break-cfr_port_10_extexternal_plus_linear_no_trem-104,jan19/jan19_9_base_dev1000_rho1_t2_tie_break.json,104,cfr_port_10_extexternal_plus_linear_no_trem,cfr_external_linear,jan19_9_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,2,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jan19_jan19_9_base_dev1000_rho1_t2_tie_break-cfr_port_10_extexternal_plus_linear-100,jan19/jan19_9_base_dev1000_rho1_t2_tie_break.json,100,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_9_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,2,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jan19_jan19_9_base_dev1000_rho1_t2_tie_break-cfr_port_10_extexternal_plus_linear-101,jan19/jan19_9_base_dev1000_rho1_t2_tie_break.json,101,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_9_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,2,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jan19_jan19_9_base_dev1000_rho1_t2_tie_break-cfr_port_10_extexternal_plus_linear-102,jan19/jan19_9_base_dev1000_rho1_t2_tie_break.json,102,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_9_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,2,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jan19_jan19_9_base_dev1000_rho1_t2_tie_break-cfr_port_10_extexternal_plus_linear-103,jan19/jan19_9_base_dev1000_rho1_t2_tie_break.json,103,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_9_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,2,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jan19_jan19_9_base_dev1000_rho1_t2_tie_break-cfr_port_10_extexternal_plus_linear-104,jan19/jan19_9_base_dev1000_rho1_t2_tie_break.json,104,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_9_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,2,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jan19_jan19_19_base_dev1000_rho0_t4-cfr_port_10_extexternal_plus_linear_no_trem-100,jan19/jan19_19_base_dev1000_rho0_t4.json,100,cfr_port_10_extexternal_plus_linear_no_trem,cfr_external_linear,jan19_19_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,4,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jan19_jan19_19_base_dev1000_rho0_t4-cfr_port_10_extexternal_plus_linear_no_trem-101,jan19/jan19_19_base_dev1000_rho0_t4.json,101,cfr_port_10_extexternal_plus_linear_no_trem,cfr_external_linear,jan19_19_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,4,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jan19_jan19_19_base_dev1000_rho0_t4-cfr_port_10_extexternal_plus_linear_no_trem-102,jan19/jan19_19_base_dev1000_rho0_t4.json,102,cfr_port_10_extexternal_plus_linear_no_trem,cfr_external_linear,jan19_19_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,4,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jan19_jan19_19_base_dev1000_rho0_t4-cfr_port_10_extexternal_plus_linear_no_trem-103,jan19/jan19_19_base_dev1000_rho0_t4.json,103,cfr_port_10_extexternal_plus_linear_no_trem,cfr_external_linear,jan19_19_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,4,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jan19_jan19_19_base_dev1000_rho0_t4-cfr_port_10_extexternal_plus_linear_no_trem-104,jan19/jan19_19_base_dev1000_rho0_t4.json,104,cfr_port_10_extexternal_plus_linear_no_trem,cfr_external_linear,jan19_19_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,4,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jan19_jan19_19_base_dev1000_rho0_t4-cfr_port_10_extexternal_plus_linear-100,jan19/jan19_19_base_dev1000_rho0_t4.json,100,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_19_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,4,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jan19_jan19_19_base_dev1000_rho0_t4-cfr_port_10_extexternal_plus_linear-102,jan19/jan19_19_base_dev1000_rho0_t4.json,102,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_19_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,4,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jan19_jan19_19_base_dev1000_rho0_t4-cfr_port_10_extexternal_plus_linear-101,jan19/jan19_19_base_dev1000_rho0_t4.json,101,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_19_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,4,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jan19_jan19_19_base_dev1000_rho1_t4-cfr_port_10_extexternal_plus_linear_no_trem-102,jan19/jan19_19_base_dev1000_rho1_t4.json,102,cfr_port_10_extexternal_plus_linear_no_trem,cfr_external_linear,jan19_19_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,4,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jan19_jan19_19_base_dev1000_rho1_t4-cfr_port_10_extexternal_plus_linear_no_trem-101,jan19/jan19_19_base_dev1000_rho1_t4.json,101,cfr_port_10_extexternal_plus_linear_no_trem,cfr_external_linear,jan19_19_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,4,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jan19_jan19_19_base_dev1000_rho0_t4-cfr_port_10_extexternal_plus_linear-103,jan19/jan19_19_base_dev1000_rho0_t4.json,103,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_19_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,4,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jan19_jan19_19_base_dev1000_rho1_t4-cfr_port_10_extexternal_plus_linear_no_trem-103,jan19/jan19_19_base_dev1000_rho1_t4.json,103,cfr_port_10_extexternal_plus_linear_no_trem,cfr_external_linear,jan19_19_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,4,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jan19_jan19_19_base_dev1000_rho1_t4-cfr_port_10_extexternal_plus_linear_no_trem-100,jan19/jan19_19_base_dev1000_rho1_t4.json,100,cfr_port_10_extexternal_plus_linear_no_trem,cfr_external_linear,jan19_19_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,4,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jan19_jan19_19_base_dev1000_rho0_t4-cfr_port_10_extexternal_plus_linear-104,jan19/jan19_19_base_dev1000_rho0_t4.json,104,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_19_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,4,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jan19_jan19_19_base_dev1000_rho1_t4-cfr_port_10_extexternal_plus_linear_no_trem-104,jan19/jan19_19_base_dev1000_rho1_t4.json,104,cfr_port_10_extexternal_plus_linear_no_trem,cfr_external_linear,jan19_19_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,4,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jan19_jan19_19_base_dev1000_rho1_t4-cfr_port_10_extexternal_plus_linear-100,jan19/jan19_19_base_dev1000_rho1_t4.json,100,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_19_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,4,1000,True,37751.0,"(3616.807580471039,)",0.0,"[14.109617273974445, 19.338451756855378]",0.0,0.0,0.0,14.109617273974445,0.0,0.0,0.0,0.0,19.338451756855378,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.109617273974445,20.15271917534027,0.0,0.0,1.0,0.0,0.0,19.338451756855378,22.717280824659735,0.0,0.0,1.0,0.0,76.31806903082983,42.870000000000005,3.0,0.24889911929543634,0.24889911929543634,3.1086244689504383e-15,4.440892098500626e-16,"[((1, 1), 8726), ((0, 3), 1266)]",[0.0000000e+00 4.4408921e-16],0.0,0.0,1.0,0.0,0.0,14.108581440586757,20.336090379227535,0.0,0.0,1.0,0.0,0.0,19.218042581667454,22.82642402941765,0.0,0.0,1.0,0.0,76.4891384308994,43.16251440864519,3.189513708224935,0.1827096257754653,0.1827096257754653,3.3306690738754696e-16,2.7755575615628914e-17,"[((1, 1), 8407), ((0, 3), 1587)]",[2.77555756e-17 0.00000000e+00],,0.0
jan19_jan19_19_base_dev1000_rho1_t4-cfr_port_10_extexternal_plus_linear-101,jan19/jan19_19_base_dev1000_rho1_t4.json,101,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_19_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,4,1000,True,36751.0,"(3622.048619031906,)",0.0,"[14.109617273974445, 19.338451756855378]",0.0,0.0,0.0,14.109617273974445,0.0,0.0,0.0,0.0,19.338451756855378,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.109617273974445,20.15271917534027,0.0,0.0,1.0,0.0,0.0,19.338451756855378,22.717280824659735,0.0,0.0,1.0,0.0,76.31806903082983,42.870000000000005,3.0,0.24889911929543634,0.24889911929543634,3.1086244689504383e-15,4.440892098500626e-16,"[((1, 1), 8726), ((0, 3), 1266)]",[0.0000000e+00 4.4408921e-16],0.0,0.0,1.0,0.0,0.0,14.108581440586757,20.336090379227535,0.0,0.0,1.0,0.0,0.0,19.218042581667454,22.82642402941765,0.0,0.0,1.0,0.0,76.4891384308994,43.16251440864519,3.189513708224935,0.1827096257754653,0.1827096257754653,3.3306690738754696e-16,2.7755575615628914e-17,"[((1, 1), 8407), ((0, 3), 1587)]",[2.77555756e-17 0.00000000e+00],,0.0
jan19_jan19_19_base_dev1000_rho1_t4-cfr_port_10_extexternal_plus_linear-102,jan19/jan19_19_base_dev1000_rho1_t4.json,102,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_19_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,4,1000,True,35501.0,"(3620.903030872345,)",0.0,"[14.109617273974445, 19.338451756855378]",0.0,0.0,0.0,14.109617273974445,0.0,0.0,0.0,0.0,19.338451756855378,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.109617273974445,20.15271917534027,0.0,0.0,1.0,0.0,0.0,19.338451756855378,22.717280824659735,0.0,0.0,1.0,0.0,76.31806903082983,42.870000000000005,3.0,0.24889911929543634,0.24889911929543634,3.1086244689504383e-15,4.440892098500626e-16,"[((1, 1), 8726), ((0, 3), 1266)]",[0.0000000e+00 4.4408921e-16],0.0,0.0,1.0,0.0,0.0,14.108581440586757,20.336090379227535,0.0,0.0,1.0,0.0,0.0,19.218042581667454,22.82642402941765,0.0,0.0,1.0,0.0,76.4891384308994,43.16251440864519,3.189513708224935,0.1827096257754653,0.1827096257754653,3.3306690738754696e-16,2.7755575615628914e-17,"[((1, 1), 8407), ((0, 3), 1587)]",[2.77555756e-17 0.00000000e+00],,0.0
jan19_jan19_19_base_dev1000_rho1_t4-cfr_port_10_extexternal_plus_linear-104,jan19/jan19_19_base_dev1000_rho1_t4.json,104,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_19_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,4,1000,True,38251.0,"(3603.6099264621735,)",0.0,"[14.109617273974445, 19.338451756855378]",0.0,0.0,0.0,14.109617273974445,0.0,0.0,0.0,0.0,19.338451756855378,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.109617273974445,20.15271917534027,0.0,0.0,1.0,0.0,0.0,19.338451756855378,22.717280824659735,0.0,0.0,1.0,0.0,76.31806903082983,42.870000000000005,3.0,0.24889911929543634,0.24889911929543634,3.1086244689504383e-15,4.440892098500626e-16,"[((1, 1), 8726), ((0, 3), 1266)]",[0.0000000e+00 4.4408921e-16],0.0,0.0,1.0,0.0,0.0,14.108581440586757,20.336090379227535,0.0,0.0,1.0,0.0,0.0,19.218042581667454,22.82642402941765,0.0,0.0,1.0,0.0,76.4891384308994,43.16251440864519,3.189513708224935,0.1827096257754653,0.1827096257754653,3.3306690738754696e-16,2.7755575615628914e-17,"[((1, 1), 8407), ((0, 3), 1587)]",[2.77555756e-17 0.00000000e+00],,0.0
jan19_jan19_19_base_dev1000_rho1_t4-cfr_port_10_extexternal_plus_linear-103,jan19/jan19_19_base_dev1000_rho1_t4.json,103,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_19_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,4,1000,True,40001.0,"(3620.996832847595,)",0.0,"[14.109617273974445, 19.338451756855378]",0.0,0.0,0.0,14.109617273974445,0.0,0.0,0.0,0.0,19.338451756855378,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.109617273974445,20.15271917534027,0.0,0.0,1.0,0.0,0.0,19.338451756855378,22.717280824659735,0.0,0.0,1.0,0.0,76.31806903082983,42.870000000000005,3.0,0.24889911929543634,0.24889911929543634,3.1086244689504383e-15,4.440892098500626e-16,"[((1, 1), 8726), ((0, 3), 1266)]",[0.0000000e+00 4.4408921e-16],0.0,0.0,1.0,0.0,0.0,14.108581440586757,20.336090379227535,0.0,0.0,1.0,0.0,0.0,19.218042581667454,22.82642402941765,0.0,0.0,1.0,0.0,76.4891384308994,43.16251440864519,3.189513708224935,0.1827096257754653,0.1827096257754653,3.3306690738754696e-16,2.7755575615628914e-17,"[((1, 1), 8407), ((0, 3), 1587)]",[2.77555756e-17 0.00000000e+00],,0.0
jan19_jan19_0_base_dev1000_rho1_t1_tie_break-cfr_port_10_extexternal_plus_linear_no_trem-100,jan19/jan19_0_base_dev1000_rho1_t1_tie_break.json,100,cfr_port_10_extexternal_plus_linear_no_trem,cfr_external_linear,jan19_0_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,1,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jan19_jan19_0_base_dev1000_rho1_t1_tie_break-cfr_port_10_extexternal_plus_linear_no_trem-101,jan19/jan19_0_base_dev1000_rho1_t1_tie_break.json,101,cfr_port_10_extexternal_plus_linear_no_trem,cfr_external_linear,jan19_0_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,1,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jan19_jan19_0_base_dev1000_rho1_t1_tie_break-cfr_port_10_extexternal_plus_linear_no_trem-102,jan19/jan19_0_base_dev1000_rho1_t1_tie_break.json,102,cfr_port_10_extexternal_plus_linear_no_trem,cfr_external_linear,jan19_0_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,1,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jan19_jan19_0_base_dev1000_rho1_t1_tie_break-cfr_port_10_extexternal_plus_linear-100,jan19/jan19_0_base_dev1000_rho1_t1_tie_break.json,100,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_0_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,1,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jan19_jan19_0_base_dev1000_rho1_t1_tie_break-cfr_port_10_extexternal_plus_linear_no_trem-103,jan19/jan19_0_base_dev1000_rho1_t1_tie_break.json,103,cfr_port_10_extexternal_plus_linear_no_trem,cfr_external_linear,jan19_0_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,1,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
